Reef,Year,B,P,n_transects,Degree,Region,C_ann,C_warm,mhw_days,mhw_cum,lB,lP,lB_c,C,YearF
CERRALVO_BALISA,2018,19596.3973336674,26.4813109673588,8,24,La Ventana,0.227201835099503,0.207240942028976,32,14.9732,9.88310101881681,3.2764392376741,0.285087362142473,-0.0477868147299917,2018
CERRALVO_CARPINTERO,1999,14280.3346130821,14.590486367934,9,24,La Ventana,-0.261661712759534,-0.0171684782608555,0,0,9.56663866790771,2.68036969768394,-0.0313749887666237,-0.272196235019823,1999
CERRALVO_CARPINTERO,2009,30057.3238491242,22.6814394358435,7,24,La Ventana,0.143762944774712,0.129788043478274,25,13.4052,10.3108616323686,3.12154694403446,0.712847975694253,-0.125239713280694,2009
CERRALVO_CARPINTERO,2013,9775.82214741735,7.09071826506268,5,24,La Ventana,-0.323469931937616,-0.124396739130421,5,3.4557,9.18766748846943,1.95878664219179,-0.410346168204903,-0.379424495889389,2013
CERRALVO_CARPINTERO,2014,88714.2044803812,147.238641668879,6,24,La Ventana,0.875488972171973,1.03120108695654,155,109.2951,11.3931752961798,4.9920546831822,1.79516163950547,0.776173330197572,2014
CERRALVO_CARPINTERO,2015,19416.2379903959,24.7170701726643,6,24,La Ventana,1.1775711639528,1.15429891304349,224,150.5875,9.87386500476827,3.20749410504209,0.275851348093935,0.899271156284522,2015
CERRALVO_CARPINTERO,2016,17714.5776550025,13.8541758101005,3,24,La Ventana,0.943932224542056,0.456690217391318,173,123.5737,9.78214317592039,2.62858668972493,0.184129519246058,0.20166246063235,2016
CERRALVO_CARPINTERO,2017,18085.3062026511,12.047415735775,4,24,La Ventana,0.441653355733617,0.307016304347839,77,32.0031,9.80285507554787,2.48885017517504,0.204841418873542,0.0519885475888713,2017
CERRALVO_CARPINTERO,2018,29193.8937359999,30.943705360655,4,24,La Ventana,0.241872533815808,0.237505434782622,33,17.2901,10.2817148477579,3.43216959753007,0.68370119108355,-0.0175223219763457,2018
CERRALVO_CARPINTERO,2023,13150.683736177,11.1755680469022,5,24,La Ventana,0.217543766692521,0.156146739130449,71,27.9759,9.48422903140075,2.41372997114529,-0.113784625273581,-0.0988810176285187,2023
CERRALVO_NORTE,2009,19072.114876368,11.1919028930216,6,24,La Ventana,0.143762944774712,0.129788043478274,25,13.4052,9.85598259314643,2.41519056086214,0.2579689364721,-0.125239713280694,2009
CERRALVO_NORTE,2013,7553.88910991677,7.72291788949183,7,24,La Ventana,-0.323469931937616,-0.124396739130421,5,3.4557,8.92981782351371,2.044192257586,-0.668195833160622,-0.379424495889389,2013
CERRALVO_NORTE,2014,14659.4702315378,12.7432100999364,8,24,La Ventana,0.875488972171973,1.03120108695654,155,109.2951,9.59284183778481,2.54499858857256,-0.00517181888952578,0.776173330197572,2014
CERRALVO_NORTE,2015,10975.1810309635,12.5122501533948,8,24,La Ventana,1.1775711639528,1.15429891304349,224,150.5875,9.30339173265595,2.52670817668133,-0.294621924018387,0.899271156284522,2015
CERRALVO_NORTE,2016,16270.2297029709,18.8042300901975,3,24,La Ventana,0.943932224542056,0.456690217391318,173,123.5737,9.69709231830463,2.93408184932386,0.0990786616302959,0.20166246063235,2016
CERRALVO_NORTE,2017,15166.5627672554,25.2418876912388,7,24,La Ventana,0.441653355733617,0.307016304347839,77,32.0031,9.62684846573683,3.22850482454514,0.0288348090625021,0.0519885475888713,2017
CERRALVO_NORTE,2018,15388.0497766035,18.059317708193,7,24,La Ventana,0.241872533815808,0.237505434782622,33,17.2901,9.64134649863453,2.89366176810537,0.0433328419601988,-0.0175223219763457,2018
CERRALVO_REINA,1999,9824.25075892825,9.63671636396486,6,24,La Ventana,-0.261661712759534,-0.0171684782608555,0,0,9.19260917519637,2.26558042445147,-0.405404481477966,-0.272196235019823,1999
CERRALVO_REINA,2013,22852.2658736805,35.7722131471012,7,24,La Ventana,-0.323469931937616,-0.124396739130421,5,3.4557,10.036805554368,3.5771714229561,0.438791897693642,-0.379424495889389,2013
CERRALVO_REINA,2014,7514.8439896889,8.17969590116128,6,24,La Ventana,0.875488972171973,1.03120108695654,155,109.2951,8.92463554211648,2.10165497402646,-0.673378114557849,0.776173330197572,2014
CERRALVO_REINA,2015,10759.0524224419,15.5067712014127,7,24,La Ventana,1.1775711639528,1.15429891304349,224,150.5875,9.28350276500902,2.74127678023732,-0.314510891665311,0.899271156284522,2015
CERRALVO_REINA,2016,15873.3296976622,29.7198513417421,4,24,La Ventana,0.943932224542056,0.456690217391318,173,123.5737,9.67239560233002,3.39181521787682,0.0743819456556878,0.20166246063235,2016
CERRALVO_REINA,2017,15050.490982345,16.7736699306515,8,24,La Ventana,0.441653355733617,0.307016304347839,77,32.0031,9.61916589305652,2.81981039093041,0.0211522363821857,0.0519885475888713,2017
CERRALVO_REINA,2018,14537.1084157484,24.8729379721041,8,24,La Ventana,0.241872533815808,0.237505434782622,33,17.2901,9.58445986031613,3.21378038401482,-0.0135537963582024,-0.0175223219763457,2018
CERRALVO_REINA,2023,14854.0741229251,12.1088908775152,2,24,La Ventana,0.217543766692521,0.156146739130449,71,27.9759,9.60602945831542,2.49393996604736,0.00801580164108806,-0.0988810176285187,2023
CERRALVO_SUR_BAJO,2013,30864.7800283563,11.9230115633496,4,24,La Ventana,-0.361976247092277,-0.193791666666676,0,0,10.3373710079066,2.47847027765911,0.739357351232311,-0.448819423425644,2013
CERRALVO_SUR_BAJO,2014,3447.00110899182,4.78620549254886,4,24,La Ventana,0.88648950633238,1.00751268115941,167,118.8703,8.14525988824348,1.56573792474265,-1.45275376843085,0.752484924400442,2014
CERRALVO_SUR_BAJO,2015,5668.63840061941,10.2267071877936,4,24,La Ventana,1.1685716981132,1.15294746376811,203,146.014,8.6427042268991,2.32500265012364,-0.955309429775228,0.897919707009143,2015
CERRALVO_SUR_BAJO,2016,4392.39240148579,4.21707246486855,2,24,La Ventana,0.995942371636246,0.515610507246367,177,129.1445,8.38762932379897,1.43914115860268,-1.21038433287537,0.260582750487399,2016
CERRALVO_SUR_BAJO,2017,3888.56407095747,4.11572731325983,4,24,La Ventana,0.483092246058408,0.392838768115933,97,41.256,8.26579523503602,1.41481556535436,-1.33221842163831,0.137811011356965,2017
CERRALVO_SUR_BAJO,2018,22971.1938325783,25.1577174401521,4,24,La Ventana,0.227201835099503,0.207240942028976,32,14.9732,10.0419962678884,3.22516470594221,0.443982611214102,-0.0477868147299917,2018
CHILENO,2009,9841.15817447556,10.8751322292021,8,23,Los Cabos,0.532061686913073,0.505793478260878,77,36.9149,9.19432868377821,2.38647873590792,-0.403684972896127,0.25076572150191,2009
CHILENO,2010,6457.05726769921,11.0435291049026,8,23,Los Cabos,-0.126897217196516,-0.414478260869557,28,11.1964,8.77292896167483,2.40184465506603,-0.825084694999505,-0.669506017628525,2010
CHILENO,2011,4171.40508831916,8.35424599405552,8,23,Los Cabos,0.0918151115706078,0.975086956521747,68,30.4166,8.33600820967268,2.12276991190139,-1.26200544700165,0.72005919976278,2011
CHILENO,2012,6176.27752464055,9.58608697699178,8,23,Los Cabos,-0.128290760215826,0.14198913043479,37,11.141,8.72847102667957,2.26031277403153,-0.869542629994767,-0.113038626324178,2012
CHILENO,2013,10636.0185970874,17.8011556611408,8,23,Los Cabos,-0.512952011717064,-0.579097826086948,0,0,9.27200150086528,2.87926337997371,-0.326012155809055,-0.834125582845916,2013
CHILENO,2014,20035.3632731531,32.2062585317622,7,23,Los Cabos,1.05967812526924,1.42492391304349,149,127.412,9.90525415483265,3.4721607980045,0.307240498158315,1.16989615628452,2014
CHILENO,2015,8076.63412513168,11.0586966428259,7,23,Los Cabos,1.39296579650211,1.4640543478261,237,109.369,8.99673049605449,2.40321714492089,-0.601283160619847,1.20902659106713,2015
CHILENO,2016,38754.3669771727,63.355886523433,9,23,Los Cabos,0.711190114101114,0.314978260869573,120,72.7031,10.5649987246169,4.14876782310433,0.966985067942524,0.0599505041106053,2016
CHILENO,2017,8115.17235168332,19.245294773219,8,23,Los Cabos,0.274527440337731,0.333565217391313,54,26.5963,9.00149071837791,2.95726660349131,-0.596522938296426,0.0785374606323454,2017
CHILENO,2018,10555.8811995736,11.0086359494756,8,23,Los Cabos,0.486171275954169,0.241608695652183,79,46.0997,9.26443844325652,2.39868005109527,-0.333575213417817,-0.0134190611067847,2018
CHILENO,2019,9240.96877588931,12.5802702855657,8,23,Los Cabos,0.101184974584306,-0.545782608695644,59,26.2004,9.13140200501525,2.53212973638058,-0.466611651659081,-0.800810365454612,2019
CHILENO,2021,35518.0787868883,43.0520278438026,9,23,Los Cabos,0.644472645817183,0.884489130434791,74,37.792,10.4777971074363,3.76240933415002,0.879783450761982,0.629461373675824,2021
CHILENO,2022,9518.6752316421,14.9515572773781,8,23,Los Cabos,0.242911001981566,-0.184097826086949,73,36.5132,9.16101096176215,2.70481546012273,-0.437002694912179,-0.439125582845917,2022
CHOROS,2006,22460.0648739892,26.710362471539,6,29,Alto Golfo,0.245129473593529,0.753909420289868,56,49.4293,10.0194941167116,3.28505159766023,0.421480460037314,0.4988816635309,2006
CHOROS,2007,14054.7010701761,12.2209311449962,4,29,Alto Golfo,-0.810267786680445,-1.17522101449274,0,0,9.55071221453929,2.50315014928535,-0.0473014421350388,-1.43024877125171,2007
CHOROS,2008,12780.2751706644,7.32712005335825,8,29,Alto Golfo,-0.488063412894792,-0.353916666666654,16,9.27529999999999,9.45565825905062,1.99158254010682,-0.142355397623712,-0.608944423425622,2008
CHOROS,2009,7249.40140393367,5.50074101387981,8,29,Alto Golfo,-0.0244047729818141,-0.202177536231871,7,4.50249999999999,8.88867417946538,1.70488281295951,-0.709339477208953,-0.457205292990839,2009
CHOROS,2010,11973.4038485562,10.2744608982122,8,29,Alto Golfo,-0.450760937365376,-1.05435144927535,7,2.0296,9.39044312308672,2.32966129167856,-0.207570533587617,-1.30937920603432,2010
CHOROS,2023,5221.33970411048,4.62326362508229,6,29,Alto Golfo,-0.374569156543458,-0.771144927536219,25,7.24229999999999,8.56050929624517,1.53110086805736,-1.03750436042916,-1.02617268429519,2023
CORONADITO,2005,9020.08377993431,16.1780292671623,5,29,Alto Golfo,0.141989411561987,0.370175724637678,16,7.6135,9.10720890125459,2.78365410366585,-0.490804755419743,0.11514796787871,2005
CORONADITO,2006,16505.3196888715,17.5469298869871,4,29,Alto Golfo,0.126400370466097,0.51120833333333,50,37.1231,9.71143801331338,2.86487899939451,0.113424356639046,0.256180576574362,2006
CORONADITO,2007,15798.1953284703,14.398623107039,4,29,Alto Golfo,-0.736120177479109,-1.0186829710145,0,0,9.66765099277442,2.66713258444357,0.0696373361000848,-1.27371072777347,2007
CORONADITO,2008,22213.6924654315,9.21515522765476,7,29,Alto Golfo,-0.361026289222258,-0.280911231884062,11,5.7686,10.0084641554533,2.22084943608623,0.410450498778973,-0.53593898864303,2008
CORONADITO,2010,10803.0142155362,11.155062965011,6,29,Alto Golfo,-0.500805108985957,-1.0694981884058,17,4.67000000000001,9.28758046820395,2.41189347242356,-0.310433188470382,-1.32452594516477,2010
CORONADITO,2023,12390.9427774063,10.6778633197001,7,29,Alto Golfo,-0.54247634186267,-0.859878623188409,13,1.6691,9.4247210635287,2.36817274981815,-0.173292593145636,-1.11490637994738,2023
CORONADO_LAJAS,1998,39792.1334913861,39.3927342844148,7,26,Loreto,0.666725751701569,0.642402173913055,105,91.6525000000001,10.5914245207668,3.67358139027345,0.993410864092469,0.387374417154087,1998
CORONADO_LAJAS,1999,14182.1208834857,11.815806299039,8,26,Loreto,-0.711000275695692,-0.585586956521728,0,0,9.55973735755387,2.46943815198697,-0.0382762991204633,-0.840614713280696,1999
CORONADO_LAJAS,2000,19183.3013172248,15.9930369155627,5,26,Loreto,-0.279691866859117,-0.154989130434771,37,12.3504,9.86179545652613,2.77215343473859,0.263781799851797,-0.410016887193739,2000
CORONADO_LAJAS,2001,31037.1746339608,20.5560898465463,7,26,Loreto,-0.653000275695693,-0.776619565217379,39,15.7174,10.3429409467638,3.02315723993899,0.744927290089503,-1.03164732197635,2001
CORONADO_LAJAS,2002,15742.4231802805,13.1880119198074,8,26,Loreto,-0.564397535969665,-0.741184782608684,11,4.30740000000001,9.66411446058478,2.57930822904646,0.0661008039104498,-0.996212539367652,2002
CORONADO_LAJAS,2003,16525.350720484,16.037949296704,6,26,Loreto,-0.241329042818979,-0.622163043478249,29,14.3296,9.71265088812457,2.77495774493228,0.114637231450233,-0.877190800237217,2003
CORONADO_LAJAS,2004,19568.7837025648,17.3510129229776,8,26,Loreto,-0.104309353197915,0.0546847826087076,12,2.64090000000001,9.8816909073378,2.85365088641654,0.283677250663468,-0.20034297415026,2004
CORONADO_LAJAS,2005,7642.11676904456,12.650360848393,7,26,Loreto,0.0121504092358158,0.154739130434794,37,15.2554,8.94142990779649,2.53768574033135,-0.656583748877845,-0.100288626324174,2005
CORONADO_LAJAS,2006,14889.7452770156,11.7233698314102,7,26,Loreto,0.275273696907048,0.64142391304349,52,28.1216,9.60842801854822,2.46158427109786,0.0104143618738917,0.386396156284522,2006
CORONADO_LAJAS,2007,20483.6097407857,23.1158377852342,8,26,Loreto,-0.598178357887473,-0.911510869565206,0,0,9.92738032049633,3.14051800100723,0.329366663821997,-1.16653862632417,2007
CORONADO_LAJAS,2008,22749.1466125412,19.1241028428918,8,26,Loreto,-0.671303888717042,-0.716293478260858,10,3.09999999999999,10.0322829121389,2.95094946843669,0.434269255464537,-0.971321235019826,2008
CORONADO_LAJAS,2009,23151.384440646,18.2278242671958,8,26,Loreto,0.102314792797459,0.000500000000011892,33,27.5664,10.0498098607779,2.90294923253861,0.451796204103577,-0.254527756758956,2009
CORONADO_LAJAS,2010,13785.6707841873,13.4616076621758,7,26,Loreto,-0.302370138709391,-0.691945652173901,28,8.11240000000001,9.5313849827156,2.59984175706754,-0.0666286739587285,-0.946973408932869,2010
CORONADO_LAJAS,2011,4255.58060428221,5.64124160616208,8,26,Loreto,-0.206397535969664,0.61588043478262,64,36.7214,8.35598648393895,1.73010418421861,-1.24202717273538,0.360852678023652,2011
CORONADO_LAJAS,2012,5609.91291583634,9.04815460192378,8,26,Loreto,-0.139172741176058,-0.0551521739130321,44,31.0819,8.63229047537243,2.20256082552944,-0.9657231813019,-0.310179930672,2012
CORONADO_LAJAS,2013,12850.9605103461,12.2735499391283,8,26,Loreto,-0.0530276729559658,0.540608695652186,47,40.3743,9.46117383541674,2.50744653547063,-0.136839821257597,0.285580938893218,2013
CORONADO_LAJAS,2014,4917.62055757933,5.83257036732604,8,26,Loreto,0.926506573619377,1.19191304347827,159,139.6966,8.50058006599307,1.76345778953438,-1.09743359068126,0.936885286719303,2014
CORONADO_LAJAS,2015,12243.5109054969,14.3687612272094,8,26,Loreto,1.42664355992075,1.37658695652175,264,226.2505,9.41275135362035,2.66505649089203,-0.185262303053978,1.12155919976278,2015
CORONADO_LAJAS,2016,31661.0644917627,49.028151260026,8,26,Loreto,1.27110048286766,1.11925000000001,235,195.9983,10.3628429554776,3.89239464865051,0.764829298803237,0.864222243241042,2016
CORONADO_LAJAS,2017,7362.83139388997,9.51465430605186,8,26,Loreto,0.524259998276911,0.536641304347838,119,63.0583,8.90419983800154,2.25283316861694,-0.693813818672794,0.28161354758887,2017
CORONADO_LAJAS,2018,35618.4161865364,45.7602021008393,8,26,Loreto,0.282232601016637,0.488108695652186,63,36.4323,10.4806180916927,3.82341476360111,0.882604435018392,0.233080938893218,2018
CORONADO_LAJAS,2022,26234.6620895721,39.2286940925086,7,26,Loreto,0.278013422934445,-0.0598804347825977,63,26.6844,10.1748367958996,3.66940847117666,0.576823139225246,-0.314908191541565,2022
CORONADO_LAJAS,2023,10908.3229731107,9.9607071536834,6,26,Loreto,0.503794244852253,0.570445652173925,116,54.0816,9.29728135235651,2.29864806844197,-0.300732304317821,0.315417895414957,2023
CORONADO_LAJAS,2025,20432.010532574,36.8456499693306,9,26,Loreto,0.707794244852253,0.68126086956523,139,91.0307,9.92485809376621,3.60673756470201,0.326844437091882,0.426233112806262,2025
CORONADO_MONO,1998,28793.2486595967,28.5557781177523,9,26,Loreto,0.666725751701569,0.642402173913055,105,91.6525000000001,10.2678962171012,3.35185930153552,0.669882560426899,0.387374417154087,1998
CORONADO_MONO,1999,18749.0504093975,24.8865961383593,7,26,Loreto,-0.711000275695692,-0.585586956521728,0,0,9.83889838528393,3.21432935083464,0.240884728609599,-0.840614713280696,1999
CORONADO_MONO,2000,31914.9485972145,15.0709491911726,6,26,Loreto,-0.279691866859117,-0.154989130434771,37,12.3504,10.3708297870736,2.71276899613417,0.772816130399285,-0.410016887193739,2000
CORONADO_MONO,2001,41566.9004023507,23.1570198612032,8,26,Loreto,-0.653000275695693,-0.776619565217379,39,15.7174,10.6350594661362,3.14229796831146,1.03704580946186,-1.03164732197635,2001
CORONADO_MONO,2002,28738.5104333717,23.395056794109,7,26,Loreto,-0.564397535969665,-0.741184782608684,11,4.30740000000001,10.2659933292492,3.15252475193263,0.667979672574861,-0.996212539367652,2002
CORONADO_MONO,2003,27247.0024441325,23.5205167179153,7,26,Loreto,-0.241329042818979,-0.622163043478249,29,14.3296,10.2126987919905,3.15787309208822,0.614685135316206,-0.877190800237217,2003
CORONADO_MONO,2004,30341.1266942894,21.8303807306445,7,26,Loreto,-0.104309353197915,0.0546847826087076,12,2.64090000000001,10.3202593878191,3.08330261111726,0.72224573114479,-0.20034297415026,2004
CORONADO_MONO,2005,19888.5987312936,26.8668415772737,7,26,Loreto,0.0121504092358158,0.154739130434794,37,15.2554,9.89790191845088,3.29089287114364,0.29988826177655,-0.100288626324174,2005
CORONADO_MONO,2006,33715.4009834379,20.3103582003115,8,26,Loreto,0.275273696907048,0.64142391304349,52,28.1216,10.4257100144225,3.01113101208431,0.827696357748195,0.386396156284522,2006
CORONADO_MONO,2007,18270.23174604,21.8463414359351,7,26,Loreto,-0.598178357887473,-0.911510869565206,0,0,9.81302833380392,3.08403346751899,0.21501467712959,-1.16653862632417,2007
CORONADO_MONO,2008,24188.9319893064,22.4824340684844,8,26,Loreto,-0.671303888717042,-0.716293478260858,10,3.09999999999999,10.0936504517119,3.11273429623176,0.495636795037591,-0.971321235019826,2008
CORONADO_MONO,2009,25724.5086091779,21.4205198916986,10,26,Loreto,0.102314792797459,0.000500000000011892,33,27.5664,10.1551994588358,3.06434933604619,0.557185802161433,-0.254527756758956,2009
CORONADO_MONO,2010,27004.9777273251,17.5169258515294,8,26,Loreto,-0.302370138709391,-0.691945652173901,28,8.11240000000001,10.2037764882655,2.86316760501709,0.605762831591168,-0.946973408932869,2010
CORONADO_MONO,2011,6592.37369975739,10.7520997282983,8,26,Loreto,-0.206397535969664,0.61588043478262,64,36.7214,8.79366875987288,2.37510105906314,-0.804344896801457,0.360852678023652,2011
CORONADO_MONO,2012,5703.26640177234,8.4045682498649,8,26,Loreto,-0.139172741176058,-0.0551521739130321,44,31.0819,8.64879434263302,2.12877539729192,-0.949219314041311,-0.310179930672,2012
CORONADO_MONO,2013,10234.7413549346,13.0648518687925,8,26,Loreto,-0.0530276729559658,0.540608695652186,47,40.3743,9.23354322712974,2.56992556089012,-0.364470429544596,0.285580938893218,2013
CORONADO_MONO,2014,10991.7230858066,12.3358805883678,7,26,Loreto,0.926506573619377,1.19191304347827,159,139.6966,9.30489782180552,2.51251213684285,-0.293115834868814,0.936885286719303,2014
CORONADO_MONO,2015,13779.8202260635,16.1911116096585,7,26,Loreto,1.42664355992075,1.37658695652175,264,226.2505,9.53096049847845,2.78446242559557,-0.0670531581958827,1.12155919976278,2015
CORONADO_MONO,2016,39921.8165727923,41.9611249043487,8,26,Loreto,1.27110048286766,1.11925000000001,235,195.9983,10.5946782347205,3.73674359213797,0.9966645780462,0.864222243241042,2016
CORONADO_MONO,2017,12698.543330755,13.4443065069243,8,26,Loreto,0.524259998276911,0.536641304347838,119,63.0583,9.44924256750257,2.59855570839234,-0.148771089171762,0.28161354758887,2017
CORONADO_MONO,2018,22447.432401599,22.317297973857,8,26,Loreto,0.282232601016637,0.488108695652186,63,36.4323,10.0189315169905,3.10536207166599,0.420917860316118,0.233080938893218,2018
CORONADO_MONO,2019,29423.3600058171,32.0073036145972,7,26,Loreto,0.398040820194719,0.346750000000012,48,22.2338,10.2895441958536,3.46596411471357,0.691530539179313,0.0917222432410443,2019
CORONADO_MONO,2021,25951.3297169498,35.4963701194517,7,26,Loreto,0.785355888687871,1.3418043478261,169,124.4756,10.1639781287822,3.56943044109718,0.565964472107856,1.08677659106713,2021
CORONADO_MONO,2022,23136.1095337031,29.6556784351609,7,26,Loreto,0.278013422934445,-0.0598804347825977,63,26.6844,10.0491498592878,3.38965362262674,0.451136202613506,-0.314908191541565,2022
CORONADO_MONO,2023,9719.36646744443,10.6262708693196,7,26,Loreto,0.503794244852253,0.570445652173925,116,54.0816,9.18187571708383,2.3633293188877,-0.416137939590501,0.315417895414957,2023
CORONADO_PUNTA_BLANCA,1998,16904.3719869893,32.8642252693157,10,26,Loreto,0.666725751701569,0.642402173913055,105,91.6525000000001,9.73532756490973,3.49238468831478,0.137313908235402,0.387374417154087,1998
CORONADO_PUNTA_BLANCA,1999,19893.5940107535,21.1909455131151,8,26,Loreto,-0.711000275695692,-0.585586956521728,0,0,9.8981530498814,3.05357399200748,0.300139393207063,-0.840614713280696,1999
CORONADO_PUNTA_BLANCA,2000,33504.7096577552,26.7976802085564,7,26,Loreto,-0.279691866859117,-0.154989130434771,37,12.3504,10.4194412947304,3.28831532438811,0.82142763805609,-0.410016887193739,2000
CORONADO_PUNTA_BLANCA,2001,51290.8988071894,35.139142453238,8,26,Loreto,-0.653000275695693,-0.776619565217379,39,15.7174,10.8452686042537,3.55931567874,1.24725494757941,-1.03164732197635,2001
CORONADO_PUNTA_BLANCA,2002,37708.0008211368,29.817394469457,6,26,Loreto,-0.564397535969665,-0.741184782608684,11,4.30740000000001,10.5376275742922,3.39509193024943,0.939613917617905,-0.996212539367652,2002
CORONADO_PUNTA_BLANCA,2003,17898.3395801998,15.9310731372986,7,26,Loreto,-0.241329042818979,-0.622163043478249,29,14.3296,9.7924632266436,2.76827148745955,0.194449569969267,-0.877190800237217,2003
CORONADO_PUNTA_BLANCA,2004,22706.0912323239,16.4685640641148,8,26,Loreto,-0.104309353197915,0.0546847826087076,12,2.64090000000001,10.0303885036995,2.80145335545337,0.432374847025161,-0.20034297415026,2004
CORONADO_PUNTA_BLANCA,2005,12072.0212615039,14.7151988395297,5,26,Loreto,0.0121504092358158,0.154739130434794,37,15.2554,9.39864576167077,2.68888089430428,-0.199367895003558,-0.100288626324174,2005
CORONADO_PUNTA_BLANCA,2006,44944.7978122602,36.004812254317,6,26,Loreto,0.275273696907048,0.64142391304349,52,28.1216,10.7131903004383,3.5836526032536,1.11517664376392,0.386396156284522,2006
CORONADO_PUNTA_BLANCA,2007,32443.5555908328,30.5846201495184,8,26,Loreto,-0.598178357887473,-0.911510869565206,0,0,10.387257107366,3.42049727311498,0.789243450691624,-1.16653862632417,2007
CORONADO_PUNTA_BLANCA,2008,22191.7921758176,16.9960367264873,4,26,Loreto,-0.671303888717042,-0.716293478260858,10,3.09999999999999,10.0074777776864,2.83298018314028,0.409464121012061,-0.971321235019826,2008
CORONADO_PUNTA_BLANCA,2009,32893.5736388012,33.4282315224333,4,26,Loreto,0.102314792797459,0.000500000000011892,33,27.5664,10.4010325875464,3.50940079811835,0.803018930872096,-0.254527756758956,2009
CORONADO_PUNTA_BLANCA,2010,28667.1578557525,20.9716406641021,7,26,Loreto,-0.302370138709391,-0.691945652173901,28,8.11240000000001,10.2635074209237,3.04317108048482,0.665493764249405,-0.946973408932869,2010
CORONADO_PUNTA_BLANCA,2011,7937.33305610983,8.54454142297601,8,26,Loreto,-0.206397535969664,0.61588043478262,64,36.7214,8.97933261067864,2.14529264900413,-0.618681045995691,0.360852678023652,2011
CORONADO_PUNTA_BLANCA,2012,5564.00538335645,8.13700820118534,8,26,Loreto,-0.139172741176058,-0.0551521739130321,44,31.0819,8.62407352057638,2.0964225696021,-0.973940136097957,-0.310179930672,2012
CORONADO_PUNTA_BLANCA,2013,18106.3494811531,16.2983582297108,8,26,Loreto,-0.0530276729559658,0.540608695652186,47,40.3743,9.80401795580167,2.79106438063627,0.206004299127335,0.285580938893218,2013
CORONADO_PUNTA_BLANCA,2014,6248.76293070923,7.60108827876113,7,26,Loreto,0.926506573619377,1.19191304347827,159,139.6966,8.74013879205298,2.02829143161475,-0.857874864621351,0.936885286719303,2014
CORONADO_PUNTA_BLANCA,2015,29743.9462563121,36.2885193659186,8,26,Loreto,1.42664355992075,1.37658695652175,264,226.2505,10.3003809030847,3.59150142033528,0.702367246410331,1.12155919976278,2015
CORONADO_PUNTA_BLANCA,2016,23817.9132043624,27.7983347540124,13,26,Loreto,1.27110048286766,1.11925000000001,235,195.9983,10.0781932322018,3.32497611796765,0.480179575527497,0.864222243241042,2016
CORONADO_PUNTA_BLANCA,2017,20395.2861263116,23.8187904962628,8,26,Loreto,0.524259998276911,0.536641304347838,119,63.0583,9.92305908089138,3.1704747858228,0.325045424217043,0.28161354758887,2017
CORONADO_PUNTA_BLANCA,2018,11488.8320716595,13.7707733795139,8,26,Loreto,0.282232601016637,0.488108695652186,63,36.4323,9.34913071830121,2.62254847525303,-0.248882938373127,0.233080938893218,2018
CORONADO_PUNTA_BLANCA,2019,18393.8760513082,22.5724410188573,5,26,Loreto,0.398040820194719,0.346750000000012,48,22.2338,9.81977306490064,3.11672973823152,0.221759408226312,0.0917222432410443,2019
CORONADO_PUNTA_BLANCA,2021,26796.9484798696,30.5751392524199,6,26,Loreto,0.785355888687871,1.3418043478261,169,124.4756,10.1960432973247,3.4201872360165,0.598029640650333,1.08677659106713,2021
CORONADO_PUNTA_BLANCA,2022,33588.595323035,34.6742685784159,8,26,Loreto,0.278013422934445,-0.0598804347825977,63,26.6844,10.421941863424,3.54599787234947,0.823928206749619,-0.314908191541565,2022
CORONADO_PUNTA_BLANCA,2023,9213.72492237696,12.3139395410625,8,26,Loreto,0.503794244852253,0.570445652173925,116,54.0816,9.12844949073905,2.51073191670455,-0.46956416593528,0.315417895414957,2023
CORONADO_PUNTA_BLANCA,2025,13377.5967802862,14.4922620959588,8,26,Loreto,0.707794244852253,0.68126086956523,139,91.0307,9.50133670471629,2.67361485843089,-0.0966769519580435,0.426233112806262,2025
DANZANTE_BIZNAGA,1998,19944.9229361714,17.6140688416334,10,26,Loreto,0.620696889807873,0.472239130434781,98,83.6082,9.90072990051512,2.86869794872316,0.302716243840782,0.217211373675813,1998
DANZANTE_BIZNAGA,1999,10163.0805395587,11.0914736787837,8,26,Loreto,-0.675851055397605,-0.584445652173915,0,0,9.22651687788829,2.40617667610335,-0.371496778786039,-0.839473408932883,1999
DANZANTE_BIZNAGA,2000,26181.6680062646,20.4079650113539,8,26,Loreto,-0.287990445750421,-0.0517826086956547,34,12.8943,10.1728147504314,3.01592526638067,0.574801093757092,-0.306810365454622,2000
DANZANTE_BIZNAGA,2001,16862.9052385989,14.8660513399833,6,26,Loreto,-0.703631877315412,-0.84901086956522,21,9.0091,9.73287153216788,2.69908017981411,0.134857875493548,-1.10403862632419,2001
DANZANTE_BIZNAGA,2002,19474.3561190476,20.437933332581,7,26,Loreto,-0.595330507452399,-0.688304347826089,4,1.5501,9.87685380826929,3.01739265125012,0.278840151594959,-0.943332104585057,2002
DANZANTE_BIZNAGA,2003,29779.9942409601,43.583876830512,4,26,Loreto,-0.29719352115103,-0.541402173913046,24,10.7491,10.3015921128518,3.77468728449772,0.703578456177487,-0.796429930672014,2003
DANZANTE_BIZNAGA,2004,16395.6139519059,14.5552555029474,8,26,Loreto,-0.114957658865175,0.122184782608693,5,1.5757,9.70476913608636,2.67795213135113,0.106755479412023,-0.132842974150275,2004
